T_DB (K),P (Pa),x_w (mol/mol),x_w_sat(mol/hmol),x_w_gas (mol/mol),h_gas (J/mol),s_gas (J/mol/K),v_gas (m3/mol),x_w_liq (mol/mol),h_liq (J/mol),s_liq (J/mol/K),v_liq (m3/mol),x_gas (mol/mol),RH,T_WB (K)
342.375052,170525.6999,0.01881269,0.178395064,0.01881269,2868.485257,5.348767727,0.016691601,1,5223.208822,17.03482056,1.84E-05,1,0.105455216,311.1243
305.169356,97673.9809,0.04087727,0.048993862,0.04087727,2779.43433,9.979788332,0.025966737,1,2418.718947,8.367655576,1.81E-05,1,0.83433452,302.6720786
273.483106,127816.6622,0.09644846,0.004923645,0.004923645,229.3381423,-1.04062942,0.017776066,1,26.90198383,0.090000064,1.80E-05,0.908022319,1,273.483106
304.132891,131844.801,0.02331795,0.034253409,0.02331795,1953.952354,4.722444188,0.019170567,1,2341.23688,8.111294424,1.81E-05,1,0.680748294,299.5670358
337.41192,187836.9351,0.15522595,0.130066693,0.130066693,7753.818217,20.26185528,0.014917457,1,4849.000759,15.93290838,1.84E-05,0.971079097,1,337.41192
352.131008,50853.8466,0.04738888,0.895459283,0.04738888,4457.896447,20.59091762,0.057569145,1,5958.350068,19.1583363,1.85E-05,1,0.052921312,302.0036482
259.386975,143540.6358,0.02649322,0.001297926,0.001297926,-346.2107824,-4.171942174,0.015007439,1,0,0,0,0.974771962,1,259.386975
245.380675,67094.3573,0.14826758,0.000715272,0.000715272,-773.3489722,0.451795089,0.03038635,1,0,0,0,0.852342076,1,245.380675
347.72901,100544.8432,0.11249223,0.379413635,0.11249223,7277.014738,23.92301009,0.02874332,1,5626.432689,18.20717233,1.85E-05,1,0.296489687,323.7264465
301.511697,98031.9309,0.0218243,0.039577266,0.0218243,1812.172918,6.709271757,0.025563024,1,2143.301475,7.459674911,1.81E-05,1,0.551435257,294.6400132
276.340138,90019.2146,0.04462928,0.008566997,0.008566997,479.7496073,2.784070491,0.025509928,1,243.0982385,0.878906521,1.80E-05,0.963626102,1,276.340138
357.344273,189161.9132,0.02813133,0.299179054,0.02813133,3729.979438,7.181423354,0.015706468,1,6354.589286,20.26811225,1.86E-05,1,0.094028408,318.8648801
247.06628,94805.1142,0.11677039,0.000601381,0.000601381,-732.0790417,-2.252757535,0.021646857,1,0,0,0,0.883761087,1,247.06628
287.556509,155759.8777,0.12972467,0.010600661,0.010600661,893.7724329,-0.300415325,0.015338666,1,1092.500758,3.887768921,1.80E-05,0.879599668,1,287.556509
360.9487,138508.0793,0.03717776,0.469105581,0.03717776,4249.328713,11.448754,0.021666715,1,6626.696029,21.02839137,1.86E-05,1,0.079252436,316.8802005
337.562892,123333.2986,0.08293483,0.199090396,0.08293483,5634.070816,17.1443671,0.022747246,1,4859.423472,15.96730182,1.84E-05,1,0.416568712,321.5438887
287.2896,176052.2453,0.03672755,0.009223906,0.009223906,822.4302794,-1.571687399,0.013556887,1,1072.708856,3.817636225,1.80E-05,0.972240303,1,287.2896
263.750946,106413.6708,0.15292871,0.002587312,0.002587312,-157.7864486,-0.962548533,0.020591405,1,0,0,0,0.849268613,1,263.750946
260.402355,62391.5581,0.11144473,0.003264205,0.003264205,-221.0640087,3.231667059,0.034684325,1,0,0,0,0.891465195,1,260.402355
280.829355,116052.3611,0.10368859,0.009086972,0.009086972,632.1105744,1.220267088,0.020107151,1,583.5735995,2.099414288,1.80E-05,0.904530857,1,280.829355
304.754745,177757.5271,0.1687035,0.026353998,0.026353998,2105.96872,2.754644452,0.014245782,1,2388.810153,8.264827622,1.81E-05,0.853797477,1,304.754745
268.644812,172088.9473,0.10504536,0.002452084,0.002452084,-26.66309438,-4.463067751,0.012964647,1,0,0,0,0.897154539,1,268.644812
337.053017,137085.8578,0.06676138,0.175122372,0.06676138,4885.829577,13.88558265,0.020435498,1,4821.170952,15.85314774,1.84E-05,1,0.38122702,320.0399952
360.012082,192218.0766,0.16888161,0.326803742,0.16888161,10189.96909,27.36869164,0.015553627,1,6556.537966,20.83099201,1.86E-05,1,0.516767676,345.0583538
267.847973,88110.4323,0.04808419,0.004459817,0.004459817,47.4115633,1.377757093,0.02525972,1,0,0,0,0.956180199,1,267.847973
387.724249,180375.544,0.13437965,0.92653998,0.13437965,9461.663614,25.37221304,0.017865737,1,8661.707982,26.46468041,1.90E-05,1,0.145033839,341.4626768
326.851919,168883.2495,0.12013098,0.088317477,0.088317477,5555.353619,14.33368673,0.016078855,1,4052.665082,13.53610943,1.83E-05,0.965104625,1,326.851919
314.627164,142853.7275,0.0892905,0.056240385,0.056240385,3747.593832,9.975704484,0.018301585,1,3131.535149,10.66535225,1.82E-05,0.964980367,1,314.627164
264.423148,144855.7998,0.00179078,0.002019759,0.00179078,-177.2984312,-3.600586539,0.015161408,1,0,0,0,1,0.886630694,264.1159313
265.079236,96203.048,0.08816285,0.003215127,0.003215127,-89.96315398,0.132473034,0.022893691,1,0,0,0,0.914778279,1,265.079236
308.873323,175114.5162,0.07755919,0.033673029,0.033673029,2557.27875,4.384388847,0.014656537,1,2698.849206,9.275510239,1.81E-05,0.954584563,1,308.873323
289.276172,117038.602,0.02877355,0.015737633,0.015737633,1178.446655,3.073138163,0.020539007,1,1221.58063,4.337738221,1.80E-05,0.986755649,1,289.276172
346.094494,135666.7003,0.07368886,0.262827056,0.07368886,5467.235883,15.75888053,0.021204306,1,5503.495851,17.85092721,1.85E-05,1,0.280370145,322.4690506
260.545151,185992.0097,0.1588986,0.001114892,0.001114892,-324.3694519,-6.240224216,0.011630335,1,0,0,0,0.842040184,1,260.545151
359.688869,171373.0229,0.12914686,0.361701888,0.12914686,8382.714177,22.81725886,0.017439373,1,6531.777154,20.76326197,1.86E-05,1,0.35705332,337.4440444
364.190388,160656.5675,0.00396433,0.458012454,0.00396433,2834.39562,5.259615305,0.018849685,1,6872.551332,21.70534739,1.87E-05,1,0.008655507,309.9965059
251.9181,139329.206,0.04077977,0.000662169,0.000662169,-592.1799075,-4.889417991,0.015013802,1,0,0,0,0.959855817,1,251.9181
250.1892,189251.2773,0.00183206,0.000412788,0.000412788,-658.4857692,-7.697269361,0.010971894,1,0,0,0,0.998580142,1,250.1892
334.904604,82616.4527,0.07416182,0.263092672,0.07416182,5161.461225,18.98819817,0.033695657,1,4658.32812,15.37143935,1.83E-05,1,0.28188478,312.7649329
367.195455,99972.9154,0.13037109,0.819145905,0.13037109,8669.918374,28.10142771,0.030528379,1,7099.499213,22.32904986,1.87E-05,1,0.159154907,327.53468
310.337808,111920.3575,0.16972392,0.056988255,0.056988255,3657.488117,11.71621792,0.023042974,1,2808.088672,9.63204623,1.81E-05,0.880451473,1,310.337808
356.496921,74396.641,0.17586416,0.730929405,0.17586416,10416.11007,35.94921085,0.039819993,1,6288.851877,20.08990823,1.86E-05,1,0.240603482,326.1382892
357.060226,116085.705,0.15139254,0.48054704,0.15139254,9318.000884,28.93131916,0.025557614,1,6332.061785,20.20884823,1.86E-05,1,0.315042082,332.2790425
272.993004,145170.9846,0.00856521,0.004179899,0.004179899,180.1656715,-2.280075356,0.015621283,1,0,0,0,0.995596282,1,272.993004
255.371399,105041.8344,0.09584268,0.001219865,0.001219865,-463.3241678,-2.033619787,0.02019507,1,0,0,0,0.905261617,1,255.371399
302.278559,52177.3786,0.09141777,0.07763617,0.07763617,4357.407839,20.28845519,0.048149887,1,2200.295224,7.651208878,1.81E-05,0.985058391,1,302.278559
278.017811,114805.1645,0.07792113,0.007564771,0.007564771,481.5931363,0.7697707,0.020121566,1,370.7094073,1.337689835,1.80E-05,0.929107354,1,278.017811
299.676997,113132.5054,0.10341966,0.030815035,0.030815035,2163.068142,6.710761334,0.022013609,1,2005.376887,6.999925578,1.81E-05,0.925086926,1,299.676997
274.953978,128488.4658,0.17397175,0.005445336,0.005445336,295.6805258,-0.841231494,0.017778549,1,138.6248152,0.497379705,1.80E-05,0.830550878,1,274.953978
336.479795,125533.2517,0.18292091,0.186284379,0.18292091,10121.8626,30.79719679,0.022254817,1,4777.764251,15.72488488,1.84E-05,1,0.981944439,336.1045102
314.815935,131784.4865,0.16332262,0.061556605,0.061556605,3994.069172,11.44233845,0.019850843,1,3145.572677,10.71059424,1.82E-05,0.891558707,1,314.815935
323.547626,161041.9658,0.18244728,0.07876488,0.07876488,5026.679804,13.06392778,0.016692567,1,3803.609811,12.7706899,1.82E-05,0.887452836,1,323.547626
252.051341,122441.5125,0.12861649,0.000762705,0.000762705,-582.2101614,-3.776469653,0.017096281,1,0,0,0,0.872048626,1,252.051341
244.425962,144598.4881,0.11848729,0.000302072,0.000302072,-827.3115608,-6.146849273,0.01403295,1,0,0,0,0.88177907,1,244.425962
278.012735,63083.4844,0.03404074,0.013738038,0.013738038,763.6183782,6.749379575,0.036628341,1,369.3966319,1.336319548,1.80E-05,0.979414493,1,278.012735
341.548121,174463.9721,0.01402117,0.168204013,0.01402117,2626.81768,4.332722999,0.016275527,1,5160.85854,16.85227719,1.84E-05,1,0.083358118,309.4524207
355.574068,83735.2872,0.03911396,0.626735667,0.03911396,4181.792607,15.49019213,0.035304865,1,6219.173648,19.89371511,1.86E-05,1,0.062409022,308.4774137
297.497585,173594.9487,0.13660782,0.017673038,0.017673038,1502.059471,0.906250976,0.014239331,1,1842.225747,6.449853745,1.81E-05,0.878925463,1,297.497585
350.82598,165897.8371,0.16314819,0.262176807,0.16314819,9656.044588,27.03467101,0.017562106,1,5861.369188,18.87635199,1.85E-05,1,0.622283077,340.5532162
377.272623,137944.3775,0.05818513,0.852472922,0.05818513,5686.286974,15.91390373,0.022739717,1,7865.159447,24.38417903,1.89E-05,1,0.06825452,323.5349974
302.399662,120846.0054,0.15773055,0.033822688,0.033822688,2378.009976,6.880244628,0.020795413,1,2210.545785,7.681004448,1.81E-05,0.871754532,1,302.399662
273.614094,52668.9016,0.05503829,0.012030569,0.012030569,559.2634944,7.516210825,0.043178464,1,35.47945023,0.126306077,1.80E-05,0.956468571,1,273.614094
327.478136,101274.5557,0.07589266,0.151526531,0.07589266,5018.616299,16.87792726,0.026874695,1,4098.810984,13.68093228,1.83E-05,1,0.50085394,315.5892903
312.855729,121896.0184,0.04161936,0.05995632,0.04161936,3036.892478,8.974159716,0.021330678,1,2997.824436,10.24038301,1.82E-05,1,0.694161352,307.5958646
245.891862,142828.181,0.08490772,0.000355254,0.000355254,-782.0054434,-5.859486304,0.014292935,1,0,0,0,0.915417486,1,245.891862
281.913132,153896.825,0.15506154,0.007385356,0.007385356,584.1930137,-1.298862551,0.015218582,1,666.2097134,2.390681975,1.80E-05,0.85122506,1,281.913132
321.559522,132729.0679,0.02063171,0.086479744,0.02063171,2342.873764,5.883110731,0.020137883,1,3653.418954,12.30665774,1.82E-05,1,0.238572746,303.3071471
249.226346,160954.8891,0.18551631,0.000440837,0.000440837,-682.6516613,-6.449577688,0.012854183,1,0,0,0,0.814842903,1,249.226346
323.767516,71614.582,0.00345027,0.178618761,0.00345027,1633.391003,8.462264941,0.037585132,1,3818.786661,12.82262067,1.82E-05,1,0.019316392,289.2159666
265.664024,70332.1389,0.00936174,0.0046234,0.0046234,-7.361216437,3.044867487,0.031389825,1,0,0,0,0.995239651,1,265.664024
311.249232,65409.7453,0.1095162,0.102323381,0.102323381,5735.608003,22.77922565,0.039543336,1,2875.963347,9.853152687,1.81E-05,0.991987294,1,311.249232
358.617087,81560.9051,0.18363257,0.724924486,0.18363257,10831.4761,36.41974802,0.036535528,1,6449.385381,20.53851011,1.86E-05,1,0.253312688,328.8196869
309.742367,156231.4737,0.05521386,0.039566409,0.039566409,2850.151562,6.30375075,0.016474784,1,2763.97231,9.487161841,1.81E-05,0.98370793,1,309.742367
304.17628,51828.3729,0.06550676,0.087153971,0.06550676,3865.972451,18.78045922,0.04878167,1,2343.193219,8.122488104,1.81E-05,1,0.751621056,299.9323541
276.498206,75410.5531,0.15689501,0.010336412,0.010336412,565.2209526,4.561668479,0.030471637,1,254.8213681,0.922269357,1.80E-05,0.851910689,1,276.498206
265.525935,83949.7922,0.05376882,0.003829136,0.003829136,-48.28059426,1.421401495,0.026281836,1,0,0,0,0.949868355,1,265.525935
272.403883,88696.3197,0.16588295,0.006502854,0.006502854,272.1243408,2.152584725,0.025520826,1,0,0,0,0.839576695,1,272.403883
244.516531,82970.4513,0.02174793,0.000529786,0.000529786,-808.3903981,-1.455720976,0.024481141,1,0,0,0,0.978770609,1,244.516531
287.554736,101491.6358,0.02348419,0.016239476,0.016239476,1151.936545,4.165886336,0.023545479,1,1091.428982,3.887444327,1.80E-05,0.992635694,1,287.554736
263.55168,136065.5389,0.12198011,0.001990486,0.001990486,-192.9777196,-3.139216326,0.016088401,1,0,0,0,0.879771062,1,263.55168
261.204025,106127.9516,0.17813536,0.0020669,0.0020669,-255.390767,-1.312743995,0.020446708,1,0,0,0,0.82356687,1,261.204025
364.287352,105507.8981,0.03276717,0.697318365,0.03276717,4148.817937,13.31930113,0.028707402,1,6879.132367,21.72624309,1.87E-05,1,0.046990258,311.9325783
341.822295,100856.6021,0.07315926,0.293788895,0.07315926,5319.274753,17.78601103,0.028172012,1,5180.461364,16.91361395,1.84E-05,1,0.249019827,316.7286406
336.201445,145141.9827,0.10819544,0.159185843,0.10819544,6734.289646,19.25171886,0.019245438,1,4757.065772,15.6622746,1.84E-05,1,0.679680037,328.8016593
355.938726,63596.0141,0.05003559,0.835315278,0.05003559,4689.545434,19.43952746,0.04653222,1,6246.470831,19.97149633,1.86E-05,1,0.059900245,306.4382854
363.7468,93700.935,0.17025244,0.76850374,0.17025244,10377.62757,33.86634214,0.032258652,1,6838.00902,21.61387784,1.87E-05,1,0.221537556,330.5269417
312.332878,174005.4674,0.19985935,0.040897037,0.040897037,2985.065662,5.847831994,0.01491519,1,2959.291993,10.11409037,1.82E-05,0.834259387,1,312.332878
306.144375,194010.5573,0.06985885,0.026128072,0.026128072,2135.394427,2.122907488,0.013111498,1,2493.700764,8.607262265,1.81E-05,0.955095966,1,306.144375
358.750416,109145.042,0.12821445,0.545823145,0.12821445,8318.312942,26.37265657,0.027317176,1,6459.866002,20.56629892,1.86E-05,1,0.234901087,328.321655
357.513184,155741.387,0.09453212,0.365343466,0.09453212,6749.695562,18.55999532,0.019079421,1,6366.896164,20.30428212,1.86E-05,1,0.258748627,330.0541672
251.365463,123595.5486,0.13672316,0.00070697,0.00070697,-604.8114622,-3.944368289,0.016890135,1,0,0,0,0.863887583,1,251.365463
335.387483,106959.6344,0.14758386,0.207923956,0.14758386,8495.34413,27.20936502,0.026048701,1,4695.108159,15.47985038,1.83E-05,1,0.709797286,328.6267826
282.070415,108791.2245,0.08091423,0.010543494,0.010543494,734.5164706,2.12219402,0.021545007,1,677.3057273,2.432912846,1.80E-05,0.928879405,1,282.070415
290.939998,170328.7401,0.00490428,0.012037078,0.00490428,734.7168015,-1.634990969,0.014192046,1,1347.976814,4.770112827,1.80E-05,1,0.407431089,285.4696296
318.53189,53660.464,0.12997522,0.183006395,0.12997522,7202.903148,28.98446481,0.049330244,1,3424.156801,11.59480898,1.82E-05,1,0.710222286,312.5262284
292.776541,118323.8189,0.05522165,0.01940726,0.01940726,1446.13747,3.906660101,0.020562182,1,1485.551554,5.244704559,1.80E-05,0.963476795,1,292.776541
257.282536,77296.4531,0.12847321,0.001980013,0.001980013,-370.9831001,0.875042598,0.027656614,1,0,0,0,0.873255848,1,257.282536
255.363465,185456.6803,0.0973146,0.000692815,0.000692815,-494.5277604,-6.878599728,0.011430242,1,0,0,0,0.903311227,1,255.363465
248.728143,154977.1903,0.08615768,0.000435652,0.000435652,-696.8490555,-6.19244493,0.013323874,1,0,0,0,0.914240611,1,248.728143
272.649177,54026.3585,0.10681494,0.010880946,0.010880946,479.2479819,7.017937694,0.041944584,1,0,0,0,0.90301067,1,272.649177
293.430759,95271.881,0.03514503,0.025083174,0.025083174,1722.960043,6.653610241,0.025596571,1,1534.473736,5.41303488,1.80E-05,0.989679267,1,293.430759
284.592141,126749.3657,0.15558367,0.01071921,0.01071921,814.6902147,1.135891348,0.018656735,1,868.1907495,3.105492313,1.80E-05,0.853565882,1,284.592141
294.85727,88466.0101,0.18444986,0.029483464,0.029483464,1963.692862,8.084028224,0.027700488,1,1641.868451,5.778562601,1.81E-05,0.840325857,1,294.85727
315.223908,94999.0493,0.18358624,0.087160396,0.087160396,5165.493828,17.89584007,0.027573013,1,3175.707401,10.80837572,1.82E-05,0.894367155,1,315.223908
251.045225,54217.8571,0.07489358,0.001557225,0.001557225,-569.4388211,3.041938804,0.038478315,1,0,0,0,0.926549266,1,251.045225
354.992287,68292.6705,0.09957665,0.749710779,0.09957665,6910.311275,25.93600634,0.043210961,1,6174.949745,19.7700469,1.86E-05,1,0.132820086,315.5646834
245.376586,123735.0247,0.05058099,0.000388742,0.000388742,-793.6634213,-4.715311808,0.016466861,1,0,0,0,0.949788233,1,245.376586
285.27138,112095.1021,0.1108241,0.012670875,0.012670875,923.5880698,2.541565486,0.021147609,1,919.2359895,3.285568378,1.80E-05,0.900587127,1,285.27138
362.578557,92026.3611,0.19958731,0.748662306,0.19958731,11673.62878,37.90838142,0.032733846,1,6749.481359,21.37019509,1.87E-05,1,0.266591904,332.9762298
329.067918,151877.8906,0.02524743,0.109189645,0.02524743,2770.677667,6.148690094,0.018010222,1,4219.387535,14.04542116,1.83E-05,1,0.231225497,308.7070518
313.418103,114160.5146,0.12154058,0.065955734,0.065955734,4152.934303,13.14757523,0.022814243,1,3040.043492,10.37565776,1.82E-05,0.940490138,1,313.418103
313.770797,196241.0288,0.19388558,0.039179294,0.039179294,2948.222489,4.722234603,0.013285633,1,3067.907164,10.45975731,1.82E-05,0.838985271,1,313.770797
306.244433,142717.2269,0.01132595,0.035669131,0.01132595,1473.50867,2.385382994,0.017833864,1,2500.398892,8.632171591,1.81E-05,1,0.31752806,295.0991722
368.918171,178935.7055,0.06010437,0.490432759,0.06010437,5524.08996,13.36444415,0.017141009,1,7231.242228,22.68297473,1.87E-05,1,0.122553742,327.5659167
262.046243,159636.9439,0.11808193,0.001485268,0.001485268,-261.6301402,-4.729341518,0.013631729,1,0,0,0,0.883229903,1,262.046243
311.958357,117583.3782,0.11384065,0.059227089,0.059227089,3805.828646,11.78504587,0.02204727,1,2930.191096,10.02414235,1.81E-05,0.9419482,1,311.958357
374.55525,174717.7526,0.01245381,0.614443844,0.01245381,3523.987638,6.77687388,0.017826958,1,7659.123013,23.83423949,1.88E-05,1,0.020268427,316.2320204
275.202737,164467.8389,0.05557325,0.004335883,0.004335883,250.1365389,-3.060936161,0.013899086,1,158.1595275,0.566038367,1.80E-05,0.948539507,1,275.202737
272.942501,195170.8297,0.11723791,0.00310181,0.00310181,126.1587218,-4.940640078,0.011613769,1,0,0,0,0.88550877,1,272.942501
254.52888,125187.2437,0.12163526,0.000945989,0.000945989,-502.0174107,-3.643419728,0.016886142,1,0,0,0,0.87919645,1,254.52888
277.406348,169166.8584,0.11825019,0.00492787,0.00492787,340.7495449,-2.964527659,0.013621429,1,325.3551858,1.170849448,1.80E-05,0.886116477,1,277.406348
351.314215,171712.0904,0.11288722,0.258478557,0.11288722,7395.271863,19.82006524,0.017000098,1,5898.351614,18.9813874,1.85E-05,1,0.436737273,334.2956553
281.461733,139358.7795,0.03806675,0.007906262,0.007906262,595.5884109,-0.432411467,0.016780353,1,631.8184588,2.269521746,1.80E-05,0.969599155,1,281.461733
291.995372,77665.3651,0.04368319,0.028127488,0.028127488,1819.602934,8.677443276,0.031247372,1,1425.970516,5.043438398,1.80E-05,0.983994092,1,291.995372
289.477054,188089.7059,0.06323621,0.009940714,0.009940714,917.7919753,-1.786925779,0.012785699,1,1237.95333,4.38988939,1.80E-05,0.946169389,1,289.477054
353.500717,148723.5076,0.16107355,0.325943858,0.16107355,9645.287449,27.89277563,0.01974338,1,6063.306395,19.45067721,1.85E-05,1,0.494175748,338.2188561
264.138625,179317.6575,0.09235071,0.001593432,0.001593432,-197.400522,-5.450042106,0.012231386,1,0,0,0,0.909097875,1,264.138625
341.9058,142226.1463,0.17875519,0.20938983,0.17875519,10095.20704,29.67204548,0.019959911,1,5187.375156,16.93160981,1.84E-05,1,0.853695666,338.5710518
245.789387,74860.6299,0.08013354,0.000668596,0.000668596,-764.3066899,-0.42135294,0.027277309,1,0,0,0,0.92048189,1,245.789387
351.004985,144034.5146,0.12468635,0.303972369,0.12468635,7923.070869,22.9138102,0.020248969,1,5874.581879,18.91515739,1.85E-05,1,0.410189749,332.5957721
254.080571,101045.6313,0.12154862,0.001121919,0.001121919,-504.9677538,-1.875083126,0.020887896,1,0,0,0,0.879438038,1,254.080571
351.686454,149968.9683,0.18161492,0.30027641,0.18161492,10519.86558,30.47120493,0.019473441,1,5926.17274,19.06168255,1.85E-05,1,0.604825801,340.6612548
374.802441,170599.1983,0.07730638,0.634573456,0.07730638,6480.822571,16.73437693,0.018264676,1,7677.848085,23.88442268,1.88E-05,1,0.121824163,330.6619625
345.600721,197478.8018,0.17172972,0.177134197,0.17172972,9880.82931,26.29455423,0.014526349,1,5467.114071,17.74243302,1.85E-05,1,0.969489363,344.9300487
347.612038,197291.3461,0.02118276,0.193056122,0.02118276,3128.274756,4.947635558,0.014648234,1,5619.00547,18.18066865,1.85E-05,1,0.109723327,315.2820286
323.773366,129964.8829,0.11172079,0.098616985,0.098616985,5932.841807,17.70125327,0.020697752,1,3820.132385,12.8234901,1.82E-05,0.985462556,1,323.773366
264.293413,170516.3457,0.01865054,0.001698072,0.001698072,-187.4297041,-4.993834434,0.012871106,1,0,0,0,0.983018696,1,264.293413
306.898561,85964.9691,0.09418661,0.061330453,0.061330453,3754.41579,14.22094192,0.029669567,1,2548.726066,8.793162353,1.81E-05,0.964997099,1,306.898561
342.084816,73429.2358,0.12157332,0.407646455,0.12157332,7522.883297,27.32754215,0.038719593,1,5199.869308,16.97184685,1.84E-05,1,0.298232251,318.779274
